Lat,Lon,Predicted_NTU,Flow_U,Flow_V,Risk_Level,Source
16.485912,80.63246,311.0141,-68049.21,641.86786,High,Industrial Zone Upstream
16.485912,80.63415,362.57504,-82692.04,-80769.3,High,Industrial Zone Upstream
16.484293,80.62571,132.83028,25202.664,18934.69,Moderate,Industrial Zone Upstream
16.484293,80.627396,37.433815,11363.694,7495.799,Low,Industrial Zone Upstream
16.484293,80.62908,34.10919,-3196.0144,4706.757,Low,Industrial Zone Upstream
16.484293,80.630775,142.4067,-10722.8955,-23186.873,Moderate,Industrial Zone Upstream
16.484293,80.63246,225.56413,-25765.52,-47963.83,Moderate,Industrial Zone Upstream
16.484293,80.63415,217.14795,-17915.822,-40555.04,Moderate,Industrial Zone Upstream
16.484293,80.63583,195.81969,-16434.693,-44442.016,Moderate,Industrial Zone Upstream
16.482676,80.627396,16.213541,50.063084,-11524.751,Low,Industrial Zone Upstream
16.482676,80.62908,17.151257,9261.582,-4473.9473,Low,Industrial Zone Upstream
16.482676,80.630775,19.20735,-16333.434,-10833.897,Low,Industrial Zone Upstream
16.482676,80.63246,35.514954,8018.119,-26323.688,Low,Industrial Zone Upstream
16.482676,80.63415,53.0286,-11464.895,-31195.512,Low,Industrial Zone Upstream
16.482676,80.63583,91.92362,3540.5935,-26437.908,Low,Industrial Zone Upstream
16.482676,80.63752,83.45449,5303.1523,-6112.4824,Low,Industrial Zone Upstream
16.481058,80.627396,1.0208688,-30319.586,-14950.977,Low,Industrial Zone Upstream
16.481058,80.62908,0.6026253,8620.438,-5183.98,Low,Industrial Zone Upstream
16.481058,80.630775,13.973984,-7255.391,-4954.751,Low,Industrial Zone Upstream
16.481058,80.63246,17.09103,-4235.229,-8245.628,Low,Industrial Zone Upstream
16.481058,80.63415,-0.9467388,-9131.472,-34824.0,Low,Industrial Zone Upstream
16.481058,80.63583,-2.449658,-5623.9365,-39540.984,Low,Industrial Zone Upstream
16.481058,80.63752,12.602918,8801.608,-19249.322,Low,Industrial Zone Upstream
16.481058,80.63921,25.452238,20534.166,22129.963,Low,Industrial Zone Upstream
16.479439,80.62908,37.067276,-11348.796,9294.159,Low,Industrial Zone Upstream
16.479439,80.630775,75.7689,10304.169,13377.822,Low,Industrial Zone Upstream
16.479439,80.63415,53.795654,-1405.0516,4558.204,Low,Industrial Zone Upstream
16.479439,80.63583,-6.224138,-9227.41,17708.84,Low,Industrial Zone Upstream
16.479439,80.63752,-7.4184127,10085.406,14969.957,Low,Industrial Zone Upstream
16.479439,80.63921,7.5668864,-1296.7362,30377.168,Low,Industrial Zone Upstream
16.479439,80.6409,38.741467,17367.27,17534.102,Low,Industrial Zone Upstream
16.477821,80.62908,72.36659,-17771.379,-1204.336,Low,Industrial Zone Upstream
16.477821,80.630775,96.6547,3521.9294,13717.871,Low,Industrial Zone Upstream
16.477821,80.63583,27.98959,-941.5229,-9582.139,Low,Industrial Zone Upstream
16.477821,80.63752,-14.061821,-4732.5625,5270.963,Low,Industrial Zone Upstream
16.477821,80.63921,5.647816,-16754.264,-10207.421,Low,Industrial Zone Upstream
16.477821,80.6409,33.83454,5452.4014,-9356.192,Low,Industrial Zone Upstream
16.477821,80.642586,39.96972,16366.714,17256.74,Low,Industrial Zone Upstream
16.476202,80.49746,61.431747,-829.37646,4008.3884,Low,Agricultural Runoff
16.476202,80.499146,54.03944,6890.3867,8149.18,Low,Agricultural Runoff
16.476202,80.63752,23.035725,12637.431,-3585.68,Low,Industrial Zone Upstream
16.476202,80.63921,15.777703,6485.1235,3354.408,Low,Industrial Zone Upstream
16.476202,80.6409,8.968683,-705.7538,26190.527,Low,Industrial Zone Upstream
16.476202,80.642586,43.370644,-5781.9106,14387.533,Low,Industrial Zone Upstream
16.476202,80.64427,60.067326,10575.102,11127.297,Low,Industrial Zone Upstream
16.474585,80.499146,49.022644,-2670.8389,518.9336,Low,Agricultural Runoff
16.474585,80.50083,52.54652,10228.066,9279.586,Low,Agricultural Runoff
16.474585,80.63583,50.707817,-12633.832,-4653.0703,Low,Industrial Zone Upstream
16.474585,80.63752,32.14772,3799.4482,-9096.014,Low,Industrial Zone Upstream
16.474585,80.63921,49.73151,-11986.4795,-5919.7656,Low,Industrial Zone Upstream
16.474585,80.6409,29.446703,5201.1294,6731.2554,Low,Industrial Zone Upstream
16.474585,80.642586,21.846449,13625.759,-6480.7593,Low,Industrial Zone Upstream
16.474585,80.64427,24.895166,-4276.2134,-590.34436,Low,Industrial Zone Upstream
16.474585,80.64596,45.3527,5064.707,20657.533,Low,Industrial Zone Upstream
16.474585,80.647644,56.099052,13532.381,33015.7,Low,Industrial Zone Upstream
16.472967,80.63583,15.76989,-20613.51,-27843.121,Low,Industrial Zone Upstream
16.472967,80.63752,33.060493,-17703.367,-28171.385,Low,Industrial Zone Upstream
16.472967,80.63921,78.05677,-8578.644,8124.811,Low,Industrial Zone Upstream
16.472967,80.6409,70.075096,2248.6902,-9280.515,Low,Industrial Zone Upstream
16.472967,80.642586,13.0370655,12391.52,-3668.942,Low,Industrial Zone Upstream
16.472967,80.64427,18.995405,-6014.047,-23759.303,Low,Industrial Zone Upstream
16.472967,80.64596,42.274925,-6886.307,-18366.07,Low,Industrial Zone Upstream
16.472967,80.647644,57.465645,15937.589,1470.5951,Low,Industrial Zone Upstream
16.472967,80.64934,40.050484,38972.832,30965.504,Low,Industrial Zone Upstream
16.471348,80.642586,30.066063,-11639.869,-19400.186,Low,Industrial Zone Upstream
16.471348,80.64427,35.91161,-2147.0708,-3106.6003,Low,Industrial Zone Upstream
16.471348,80.64596,38.359512,-18459.65,10038.917,Low,Industrial Zone Upstream
16.471348,80.647644,76.12736,232.32588,-4821.916,Low,Industrial Zone Upstream
16.471348,80.64934,49.985664,598.04767,17857.848,Low,Industrial Zone Upstream
16.471348,80.651024,35.025105,25124.031,27499.828,Low,Industrial Zone Upstream
16.46973,80.64427,26.12628,-12038.464,-38864.68,Low,Industrial Zone Upstream
16.46973,80.64596,5.174256,602.8852,-57158.32,Low,Industrial Zone Upstream
16.46973,80.647644,25.42492,-1234.3795,-6632.1875,Low,Industrial Zone Upstream
16.46973,80.64934,45.932873,-21532.99,-7324.9443,Low,Industrial Zone Upstream
16.46973,80.651024,46.376373,19406.998,-6958.069,Low,Industrial Zone Upstream
16.46973,80.65271,41.473656,23279.896,7063.219,Low,Industrial Zone Upstream
16.468113,80.647644,7.1830277,-26741.36,-52418.492,Low,Industrial Zone Upstream
16.468113,80.64934,7.0690064,-13907.987,-12666.049,Low,Industrial Zone Upstream
16.468113,80.651024,28.756413,14210.576,-17604.293,Low,Industrial Zone Upstream
16.468113,80.65271,22.211153,14431.159,-19439.064,Low,Industrial Zone Upstream
16.468113,80.654396,-5.956537,28404.691,21900.617,Low,Industrial Zone Upstream
16.468113,80.657776,111.079025,-7327.9087,-1947.8201,Moderate,Industrial Zone Upstream
16.466494,80.64934,18.364819,-38734.66,-1989.4185,Low,Industrial Zone Upstream
16.466494,80.651024,4.741239,-18177.752,2820.8147,Low,Industrial Zone Upstream
16.466494,80.65271,29.319912,-10748.2,12189.004,Low,Industrial Zone Upstream
16.466494,80.654396,19.559502,1265.6257,32403.37,Low,Industrial Zone Upstream
16.466494,80.65608,60.71289,-2317.7031,11529.112,Low,Industrial Zone Upstream
16.464876,80.64934,54.73198,-12468.118,-1254.7715,Low,Industrial Zone Upstream
16.464876,80.651024,34.196434,-443.42184,-4112.593,Low,Industrial Zone Upstream
16.464876,80.65271,13.62439,-4870.8345,-8842.703,Low,Industrial Zone Upstream
16.464876,80.654396,47.74722,258.82126,-21805.17,Low,Industrial Zone Upstream
16.464876,80.65608,55.35282,8080.501,1231.3865,Low,Industrial Zone Upstream
16.463259,80.651024,63.829018,2407.9536,-3738.9353,Low,Industrial Zone Upstream
16.463259,80.65271,43.92425,4314.7197,8942.074,Low,Industrial Zone Upstream
16.463259,80.654396,33.546997,-8161.856,5281.023,Low,Industrial Zone Upstream
16.463259,80.65608,66.90114,-6587.196,-12197.371,Low,Industrial Zone Upstream
16.463259,80.657776,71.49601,1164.7625,7055.368,Low,Industrial Zone Upstream
16.463259,80.662834,80.3393,16639.492,5365.529,Low,Industrial Zone Upstream
16.46164,80.65271,141.5641,36239.58,26209.26,Moderate,Industrial Zone Upstream
16.46164,80.654396,38.65316,27362.229,16284.646,Low,Industrial Zone Upstream
16.46164,80.65608,25.835318,3852.6008,-5811.7515,Low,Industrial Zone Upstream
16.46164,80.657776,59.6003,-9274.152,4142.4395,Low,Industrial Zone Upstream
16.46164,80.65946,80.584984,2243.2112,-3506.4822,Low,Industrial Zone Upstream
16.46164,80.66115,62.532104,8669.479,9893.318,Low,Industrial Zone Upstream
16.46164,80.662834,40.96356,16379.844,19735.666,Low,Industrial Zone Upstream
16.46164,80.66452,13.251414,37201.42,27213.762,Low,Industrial Zone Upstream
16.460022,80.654396,197.5003,10784.242,47091.246,Moderate,Industrial Zone Upstream
16.460022,80.65608,74.69182,20586.648,-70.02489,Low,Industrial Zone Upstream
16.460022,80.657776,12.288689,-12355.489,-18750.107,Low,Industrial Zone Upstream
16.460022,80.65946,23.002209,-5048.543,-32646.164,Low,Industrial Zone Upstream
16.460022,80.66115,54.18309,4853.1123,-20498.984,Low,Industrial Zone Upstream
16.460022,80.662834,64.63084,8925.982,-7069.3896,Low,Industrial Zone Upstream
16.460022,80.66452,38.018402,14970.375,12780.336,Low,Industrial Zone Upstream
16.460022,80.66621,-5.1758933,38500.215,32203.705,Low,Industrial Zone Upstream
16.458403,80.654396,175.7892,27959.746,35098.145,Moderate,Industrial Zone Upstream
16.458403,80.65608,91.85268,19128.604,9957.392,Low,Industrial Zone Upstream
16.458403,80.657776,30.1899,342.5086,15321.315,Low,Industrial Zone Upstream
16.458403,80.65946,18.521442,2143.1711,25231.932,Low,Industrial Zone Upstream
16.458403,80.66115,32.506676,-2512.5168,14214.963,Low,Industrial Zone Upstream
16.458403,80.662834,19.00572,-6585.344,8899.46,Low,Industrial Zone Upstream
16.458403,80.66452,9.046532,116.30764,21359.63,Low,Industrial Zone Upstream
16.458403,80.66621,6.101825,19987.91,15560.219,Low,Industrial Zone Upstream
16.458403,80.6679,2.6799188,16084.315,29711.889,Low,Industrial Zone Upstream
16.456785,80.487335,-6.1306844,2046.8495,-5249.5845,Low,Agricultural Runoff
16.456785,80.48902,-3.6530643,2267.552,-5049.1772,Low,Agricultural Runoff
16.456785,80.657776,44.379276,-11578.261,2540.386,Low,Industrial Zone Upstream
16.456785,80.65946,41.917778,-4961.05,-9117.124,Low,Industrial Zone Upstream
16.456785,80.66115,55.9075,-10286.37,-7873.075,Low,Industrial Zone Upstream
16.456785,80.662834,34.05896,798.6497,1168.5188,Low,Industrial Zone Upstream
16.456785,80.66452,23.986654,9323.14,-4619.0767,Low,Industrial Zone Upstream
16.456785,80.66621,41.832615,8803.757,4091.5142,Low,Industrial Zone Upstream
16.456785,80.6679,35.798077,-10221.011,17394.514,Low,Industrial Zone Upstream
16.456785,80.669586,27.02905,15012.208,19830.629,Low,Industrial Zone Upstream
16.456785,80.67127,39.579063,12830.437,9695.045,Low,Industrial Zone Upstream
16.456785,80.67296,32.917725,12395.269,14992.601,Low,Industrial Zone Upstream
16.455168,80.657776,82.38094,7825.841,-2939.0244,Low,Industrial Zone Upstream
16.455168,80.65946,20.8713,2266.3743,-27650.914,Low,Industrial Zone Upstream
16.455168,80.66115,37.062004,-8472.006,-12608.952,Low,Industrial Zone Upstream
16.455168,80.662834,33.387962,-8914.945,-10249.452,Low,Industrial Zone Upstream
16.455168,80.66452,43.06881,4878.4375,-3855.3389,Low,Industrial Zone Upstream
16.455168,80.66621,46.806465,10661.696,8459.99,Low,Industrial Zone Upstream
16.455168,80.6679,64.04598,-3392.6646,-773.5053,Low,Industrial Zone Upstream
16.455168,80.669586,23.28108,12519.357,-15540.108,Low,Industrial Zone Upstream
16.455168,80.67127,30.801304,11802.112,-9899.406,Low,Industrial Zone Upstream
16.455168,80.67296,26.78197,11043.393,7171.797,Low,Industrial Zone Upstream
16.455168,80.674644,20.301613,1657.3219,-1362.448,Low,Industrial Zone Upstream
16.455168,80.67634,32.03807,-6179.8794,5839.8057,Low,Industrial Zone Upstream
16.455168,80.678024,29.730951,10878.084,8449.889,Low,Industrial Zone Upstream
16.453548,80.65946,26.781239,-11991.624,-25806.523,Low,Industrial Zone Upstream
16.453548,80.66115,16.899998,-16299.648,-32719.648,Low,Industrial Zone Upstream
16.453548,80.662834,9.545541,4390.404,-35921.58,Low,Industrial Zone Upstream
16.453548,80.66452,52.375572,-6879.755,-17117.242,Low,Industrial Zone Upstream
16.453548,80.66621,25.962824,-2149.0356,-45548.258,Low,Industrial Zone Upstream
16.453548,80.6679,13.434029,4791.768,-51749.395,Low,Industrial Zone Upstream
16.453548,80.669586,8.324848,11671.707,-43433.332,Low,Industrial Zone Upstream
16.453548,80.67127,32.304142,7433.257,-26219.344,Low,Industrial Zone Upstream
16.453548,80.67296,36.044365,8879.235,-9866.543,Low,Industrial Zone Upstream
16.453548,80.674644,52.270077,6327.6807,-9319.878,Low,Industrial Zone Upstream
16.453548,80.67634,18.469313,-11381.5205,-31910.785,Low,Industrial Zone Upstream
16.453548,80.678024,55.63936,-1642.992,-13688.149,Low,Industrial Zone Upstream
16.570053,80.45358,4.548574,-5091.112,-9889.212,Low,Agricultural Runoff
16.570053,80.45527,24.039948,-12445.5205,18607.695,Low,Agricultural Runoff
16.570053,80.45696,55.132553,-6004.1323,-7429.0913,Low,Agricultural Runoff
16.570053,80.45865,116.68043,10307.615,-32571.66,Moderate,Agricultural Runoff
16.570053,80.460335,166.79594,66135.91,-47817.703,Moderate,Agricultural Runoff
16.570053,80.46202,171.4561,-21944.012,-48243.574,Moderate,Agricultural Runoff
16.570053,80.46371,162.69307,-17395.586,-49579.598,Moderate,Agricultural Runoff
16.570053,80.4654,147.32509,35586.78,-44296.24,Moderate,Agricultural Runoff
16.570053,80.46709,125.03613,671.2306,-32974.54,Moderate,Agricultural Runoff
16.570053,80.46877,105.81049,-1853.943,-27383.482,Moderate,Agricultural Runoff
16.570053,80.47046,73.39599,-9026.104,2747.7275,Low,Agricultural Runoff
16.570053,80.472145,34.29685,4577.886,11380.927,Low,Agricultural Runoff
16.570053,80.47384,25.209448,611.40546,4791.4067,Low,Agricultural Runoff
16.570053,80.475525,-6.744188,6169.918,18744.121,Low,Agricultural Runoff
16.570053,80.47721,-20.923174,-5402.8696,27428.035,Low,Agricultural Runoff
16.570053,80.4789,-23.56063,-3459.7175,25631.572,Low,Agricultural Runoff
16.570053,80.48058,-23.167871,-876.9815,22705.227,Low,Agricultural Runoff
16.570053,80.48227,-6.6640105,1882.0266,-32016.586,Low,Agricultural Runoff
16.570053,80.48396,-7.004127,-5081.8584,-42302.383,Low,Agricultural Runoff
16.570053,80.48565,-21.304861,1139.8668,-39465.902,Low,Agricultural Runoff
16.570053,80.487335,9.166248,19218.855,-6609.5127,Low,Agricultural Runoff
16.570053,80.50083,-12.093573,-90389.516,76955.6,Low,Agricultural Runoff
16.570053,80.502525,-17.275146,-85926.71,116614.305,Low,Agricultural Runoff
16.570053,80.50421,-0.74957615,68793.89,121863.28,Low,Agricultural Runoff
16.570053,80.50758,33.654823,-42454.203,119917.87,Low,Agricultural Runoff
16.570053,80.50927,40.95336,-34663.09,122561.37,Low,Agricultural Runoff
16.570053,80.51096,21.732695,-182821.9,128928.484,Low,Agricultural Runoff
16.570053,80.51265,-4.604053,105782.38,148372.42,Low,Agricultural Runoff
16.570053,80.514336,-0.3232675,-75417.99,134592.64,Low,Agricultural Runoff
16.570053,80.51602,16.357992,151766.5,134927.19,Low,Agricultural Runoff
16.570053,80.51771,69.41821,23996.621,104292.87,Low,Agricultural Runoff
16.570053,80.519394,124.56506,149408.56,67696.61,Moderate,Agricultural Runoff
16.570053,80.52109,47.087723,-149086.97,112333.734,Low,Agricultural Runoff
16.570053,80.52277,-5.299875,12249.128,146128.48,Low,Agricultural Runoff
16.570053,80.52446,-6.0168033,135042.78,153833.98,Low,Agricultural Runoff
16.570053,80.526146,21.915825,-25182.78,147541.62,Low,Agricultural Runoff
16.570053,80.52783,44.335114,136949.73,155774.97,Low,Agricultural Runoff
16.568436,80.45696,-3.2848563,-16199.129,-40738.58,Low,Agricultural Runoff
16.568436,80.45865,51.64856,2247.5422,-6752.0293,Low,Agricultural Runoff
16.568436,80.460335,131.56534,55440.207,11144.872,Moderate,Agricultural Runoff
16.568436,80.46202,133.02919,-17331.691,5165.1333,Moderate,Agricultural Runoff
16.568436,80.46371,107.2783,-16320.187,5586.2817,Moderate,Agricultural Runoff
16.568436,80.4654,94.65615,27071.812,7512.379,Low,Agricultural Runoff
16.568436,80.46709,77.28385,-11129.343,8634.884,Low,Agricultural Runoff
16.568436,80.46877,78.240105,-4239.7007,4761.7505,Low,Agricultural Runoff
16.568436,80.47046,88.779396,-25557.625,-2036.5515,Low,Agricultural Runoff
16.568436,80.472145,47.93123,9084.182,5887.9175,Low,Agricultural Runoff
16.568436,80.47384,31.270487,3641.7483,-254.40857,Low,Agricultural Runoff
16.568436,80.475525,27.70052,19235.861,25502.998,Low,Agricultural Runoff
16.568436,80.47721,1.3052487,6820.0127,5841.6855,Low,Agricultural Runoff
16.568436,80.4789,-13.832475,28740.79,2427.395,Low,Agricultural Runoff
16.568436,80.50083,-9.2134495,-90403.9,64262.438,Low,Agricultural Runoff
16.568436,80.502525,11.666474,-14479.032,-29976.26,Low,Agricultural Runoff
16.568436,80.50421,38.703804,-4414.916,727.308,Low,Agricultural Runoff
16.568436,80.5059,37.039696,-5645.258,24741.002,Low,Agricultural Runoff
16.568436,80.50758,16.344316,-18256.584,36135.742,Low,Agricultural Runoff
16.568436,80.50927,-15.10361,-44298.145,-39421.47,Low,Agricultural Runoff
16.568436,80.51096,-20.511723,-49634.188,-59670.53,Low,Agricultural Runoff
16.568436,80.51265,-10.513341,-34666.71,-50654.156,Low,Agricultural Runoff
16.568436,80.514336,13.957628,-32110.336,-47698.246,Low,Agricultural Runoff
16.568436,80.51602,32.49149,-31886.932,-59059.496,Low,Agricultural Runoff
16.568436,80.51771,58.345085,-9783.481,-92821.75,Low,Agricultural Runoff
16.568436,80.519394,109.16953,4799.638,26394.877,Moderate,Agricultural Runoff
16.568436,80.52109,55.183533,-16462.207,45484.152,Low,Agricultural Runoff
16.568436,80.52277,6.43302,-38721.246,70325.234,Low,Agricultural Runoff
16.568436,80.52446,39.014854,-26346.66,61077.66,Low,Agricultural Runoff
16.568436,80.526146,67.920746,-24574.08,34290.633,Low,Agricultural Runoff
16.568436,80.52783,38.094006,-25622.22,48661.676,Low,Agricultural Runoff
16.568436,80.529526,35.849747,124616.34,159069.67,Low,Agricultural Runoff
16.566818,80.460335,37.97474,-1499.556,-19156.725,Low,Agricultural Runoff
16.566818,80.46202,31.052721,11388.276,-23316.26,Low,Agricultural Runoff
16.566818,80.47046,52.75527,-8553.742,-10829.045,Low,Agricultural Runoff
16.566818,80.472145,86.6208,-2677.0496,-3582.134,Low,Agricultural Runoff
16.566818,80.47384,45.574005,-70351.18,41667.76,Low,Agricultural Runoff
16.566818,80.475525,34.107063,22995.229,17744.896,Low,Agricultural Runoff
16.566818,80.47721,34.906277,-2552.8296,19640.617,Low,Agricultural Runoff
16.566818,80.4789,10.889446,23026.5,5614.945,Low,Agricultural Runoff
16.566818,80.49746,21.889236,-27866.564,44966.492,Low,Agricultural Runoff
16.566818,80.499146,0.6946263,-46518.465,34070.785,Low,Agricultural Runoff
16.566818,80.50083,72.96542,3341.0237,-16259.323,Low,Agricultural Runoff
16.566818,80.502525,128.70982,18637.963,-13589.874,Moderate,Agricultural Runoff
16.566818,80.50421,144.32826,23671.986,-3169.0173,Moderate,Agricultural Runoff
16.566818,80.5059,122.980705,20058.93,-42659.84,Moderate,Agricultural Runoff
16.566818,80.50758,95.8205,3211.9438,-70808.94,Low,Agricultural Runoff
16.566818,80.50927,74.0629,-14322.771,-73942.04,Low,Agricultural Runoff
16.566818,80.51096,59.523293,-14158.24,-76153.68,Low,Agricultural Runoff
16.566818,80.51265,38.19039,-7347.9653,-58996.63,Low,Agricultural Runoff
16.566818,80.514336,11.955841,-15456.494,-106089.63,Low,Agricultural Runoff
16.566818,80.51602,16.7864,-31957.775,-111082.14,Low,Agricultural Runoff
16.566818,80.51771,33.25354,-34302.707,-70340.91,Low,Agricultural Runoff
16.566818,80.519394,57.58792,-18233.053,-47212.273,Low,Agricultural Runoff
16.566818,80.52109,54.812027,-20819.715,-84737.85,Low,Agricultural Runoff
16.566818,80.52277,48.60855,-26794.633,-92394.82,Low,Agricultural Runoff
16.566818,80.52446,96.247894,-9623.855,-44120.316,Low,Agricultural Runoff
16.566818,80.526146,106.27697,-9611.69,-48777.055,Moderate,Agricultural Runoff
16.566818,80.52783,54.20047,-28237.898,-67740.664,Low,Agricultural Runoff
16.566818,80.529526,9.531879,-27997.273,-49427.895,Low,Agricultural Runoff
16.566818,80.53121,15.975042,167675.81,171009.88,Low,Agricultural Runoff
16.565199,80.472145,45.102036,-44748.5,-27576.135,Low,Agricultural Runoff
16.565199,80.47384,34.920383,-145434.89,663.0457,Low,Agricultural Runoff
16.565199,80.475525,8.143096,1425.2854,-34542.64,Low,Agricultural Runoff
16.565199,80.47721,9.526638,-1435.1512,-8087.7974,Low,Agricultural Runoff
16.565199,80.4789,0.35983512,65506.906,-1644.072,Low,Agricultural Runoff
16.565199,80.48058,38.098183,-4057.7678,804.7642,Low,Agricultural Runoff
16.565199,80.48902,1.8871579,-12893.206,8152.236,Low,Agricultural Runoff
16.565199,80.49071,14.38633,-13741.315,2522.255,Low,Agricultural Runoff
16.565199,80.4924,4.3698506,-69588.26,16425.918,Low,Agricultural Runoff
16.565199,80.49409,-9.2637615,19973.744,13599.903,Low,Agricultural Runoff
16.565199,80.49577,36.12903,-6449.2734,-18730.996,Low,Agricultural Runoff
16.565199,80.49746,99.942894,4965.345,-22679.402,Low,Agricultural Runoff
16.565199,80.499146,31.784842,14167.091,-24782.16,Low,Agricultural Runoff
16.565199,80.50083,118.45249,17227.045,-39504.664,Moderate,Agricultural Runoff
16.565199,80.502525,173.63487,32033.994,-67685.41,Moderate,Agricultural Runoff
16.565199,80.50421,160.68695,28913.756,-46630.965,Moderate,Agricultural Runoff
16.565199,80.5059,109.117294,13930.873,30325.602,Moderate,Agricultural Runoff
16.565199,80.50758,101.207054,3152.9849,62906.38,Moderate,Agricultural Runoff
16.565199,80.50927,120.579445,17246.482,-28897.195,Moderate,Agricultural Runoff
16.565199,80.51096,118.52122,25747.768,22439.338,Moderate,Agricultural Runoff
16.565199,80.51265,77.38453,29560.29,-77103.695,Low,Agricultural Runoff
16.565199,80.514336,107.43377,173.1184,-67567.31,Moderate,Agricultural Runoff
16.565199,80.51602,94.533646,-70899.234,-99762.67,Low,Agricultural Runoff
16.565199,80.51771,10.827983,41446.06,-150119.17,Low,Agricultural Runoff
16.565199,80.519394,4.0769143,89604.78,-149219.31,Low,Agricultural Runoff
16.565199,80.52109,3.6930242,-40703.2,-141853.25,Low,Agricultural Runoff
16.565199,80.52277,20.71634,-41553.477,76287.36,Low,Agricultural Runoff
16.565199,80.52446,76.596306,-16779.863,35084.797,Low,Agricultural Runoff
16.565199,80.526146,75.43984,-14969.006,90529.055,Low,Agricultural Runoff
16.565199,80.52783,33.094154,-27524.504,104709.65,Low,Agricultural Runoff
16.565199,80.529526,40.474014,-23414.984,98825.45,Low,Agricultural Runoff
16.565199,80.53121,37.065414,-15086.457,110249.375,Low,Agricultural Runoff
16.563581,80.47384,-6.7508645,-49073.312,-122985.484,Low,Agricultural Runoff
16.563581,80.475525,-13.415653,4880.186,-112480.67,Low,Agricultural Runoff
16.563581,80.47721,-14.571678,-617.6275,-73974.2,Low,Agricultural Runoff
16.563581,80.4789,-14.53117,-7893.64,-32291.195,Low,Agricultural Runoff
16.563581,80.48058,-14.011004,3328.4607,-46815.598,Low,Agricultural Runoff
16.563581,80.48227,28.056658,3117.108,-9804.184,Low,Agricultural Runoff
16.563581,80.48565,18.867678,-16600.523,2176.2278,Low,Agricultural Runoff
16.563581,80.487335,-17.335999,9404.0205,-11350.371,Low,Agricultural Runoff
16.563581,80.48902,-0.73236805,15010.997,-29306.156,Low,Agricultural Runoff
16.563581,80.49071,-2.1335635,976.85156,-34216.492,Low,Agricultural Runoff
16.563581,80.4924,0.22646184,-2316.9482,-48698.766,Low,Agricultural Runoff
16.563581,80.49409,7.224797,-3200.545,-76711.2,Low,Agricultural Runoff
16.563581,80.49577,-2.5187964,-14688.85,-101771.22,Low,Agricultural Runoff
16.563581,80.49746,116.93943,-5090.0303,39506.18,Moderate,Agricultural Runoff
16.563581,80.499146,68.19637,-10932.737,6054.1665,Low,Agricultural Runoff
16.563581,80.50083,58.050648,-7857.933,-34602.63,Low,Agricultural Runoff
16.563581,80.502525,115.45644,22114.951,-33669.03,Moderate,Agricultural Runoff
16.563581,80.50421,104.04182,-85710.24,-24012.51,Moderate,Agricultural Runoff
16.563581,80.5059,40.658188,487.765,-39358.76,Low,Agricultural Runoff
16.563581,80.50758,33.022087,102928.84,-77073.055,Low,Agricultural Runoff
16.563581,80.50927,57.606873,93218.734,-73426.266,Low,Agricultural Runoff
16.563581,80.51096,37.715538,-18938.63,-108737.06,Low,Agricultural Runoff
16.563581,80.51265,48.947586,41424.53,-41977.285,Low,Agricultural Runoff
16.563581,80.52277,-16.04615,-124635.53,-160910.44,Low,Agricultural Runoff
16.563581,80.52446,0.839827,-170709.86,-166297.25,Low,Agricultural Runoff
16.563581,80.526146,16.197584,-34993.5,-73352.63,Low,Agricultural Runoff
16.563581,80.52783,9.170401,-31816.832,-81755.555,Low,Agricultural Runoff
16.563581,80.529526,24.676302,-23461.354,-69881.27,Low,Agricultural Runoff
16.563581,80.53121,24.32541,-23105.85,-85687.05,Low,Agricultural Runoff
16.561962,80.48565,-18.195858,330.90112,-52032.65,Low,Agricultural Runoff
16.561962,80.51265,46.345314,4097.2695,-34149.254,Low,Agricultural Runoff
16.561962,80.526146,-12.696927,-193943.58,-173899.19,Low,Agricultural Runoff
16.561962,80.52783,13.360132,-35761.57,87641.29,Low,Agricultural Runoff
16.561962,80.529526,55.651585,-14103.7,85257.766,Low,Agricultural Runoff
16.561962,80.53121,49.32058,-12320.67,95145.67,Low,Agricultural Runoff
16.561962,80.5329,49.161655,-44733.805,17773.922,Low,Agricultural Runoff
16.561962,80.534584,26.847286,85017.42,37344.957,Low,Agricultural Runoff
16.560345,80.52783,55.945442,-171222.64,-130070.56,Low,Agricultural Runoff
16.560345,80.529526,46.033546,-49628.21,-2108.1062,Low,Agricultural Runoff
16.560345,80.53121,28.312265,-17096.516,45200.613,Low,Agricultural Runoff
16.560345,80.5329,23.31743,-10801.45,16836.914,Low,Agricultural Runoff
16.560345,80.534584,18.491995,160279.42,50014.37,Low,Agricultural Runoff
16.560345,80.53627,67.33085,174961.53,30875.62,Low,Agricultural Runoff
16.560345,80.537964,53.5137,-132656.23,19960.264,Low,Agricultural Runoff
16.558727,80.529526,11.085733,-100921.48,-148073.67,Low,Agricultural Runoff
16.558727,80.53121,40.08825,-57029.95,-62353.918,Low,Agricultural Runoff
16.558727,80.5329,41.21163,-44776.19,-69507.266,Low,Agricultural Runoff
16.558727,80.534584,14.028935,230630.2,-14316.825,Low,Agricultural Runoff
16.558727,80.53627,31.020557,7320.979,-198.69719,Low,Agricultural Runoff
16.558727,80.537964,16.757969,-21908.623,21283.734,Low,Agricultural Runoff
16.557108,80.5329,68.97474,-23917.822,26627.162,Low,Agricultural Runoff
16.557108,80.534584,23.033175,196178.78,-1706.0757,Low,Agricultural Runoff
